Time,Temperature,Humidity,Air Quality,Light,Loudness
1623832916,25.38,60.81,75,628,137
1623832926,25.41,60.81,75,629,172
1623832936,25.31,60.81,75,631,130
1623832946,25.38,60.81,75,630,146
1623832956,25.34,60.81,75,629,135
1623832966,25.34,60.81,75,629,170
1623832976,25.31,60.81,75,629,157
1623832986,25.31,60.81,75,631,127
1623832996,25.34,60.81,75,630,146
1623833006,25.31,60.81,75,631,142
1623833016,25.34,60.94,75,628,148
1623833026,25.31,61,75,629,139
1623833036,25.34,60.88,75,629,150
1623833046,25.34,60.88,75,630,142
1623833056,25.34,60.88,75,629,153
1623833066,25.38,60.81,75,630,154
1623833076,25.34,60.81,75,628,168
1623833086,25.31,60.88,75,629,134
1623833096,25.38,60.88,75,629,138
1623833106,25.38,60.88,75,631,154
1623833116,25.31,60.88,75,629,130
1623833126,25.34,60.81,75,630,157
1623833136,25.38,60.81,75,630,147
1623833146,25.34,60.75,75,629,155
1623833156,25.31,60.81,75,629,160
1623833166,25.28,60.88,75,630,151
1623833176,25.31,60.88,75,629,158
1623833186,25.28,60.94,75,629,140
1623833196,25.28,60.94,75,629,137
1623833206,25.31,60.94,75,629,175
1623833216,25.34,61,75,629,151
1623833226,25.38,61.12,75,629,151
1623833236,25.38,61.06,75,629,151
1623833246,25.38,61.06,75,629,146
1623833256,25.41,61,75,631,162
1623833266,25.41,61,75,629,168
1623833276,25.47,60.88,75,629,170
1623833286,25.41,60.81,75,629,155
1623833296,25.41,60.75,75,630,174
1623833306,25.38,60.81,75,629,140
1623833316,25.41,61,75,631,173
1623833326,25.47,61,75,629,138
1623833336,25.41,61,75,631,156
1623833346,25.41,61.06,75,629,167
1623833356,25.53,61,75,631,134
1623833366,25.47,61.12,75,629,151
1623833376,25.44,61.19,75,629,162
1623833386,25.41,61.25,75,629,148
1623833396,25.41,61.25,75,629,138
1623833406,25.44,61.19,75,629,158
1623833416,25.47,61.19,75,630,147
1623833426,25.53,61.12,75,631,139
1623833436,25.53,61,75,629,212
1623833446,25.59,60.94,75,629,154
1623833456,25.56,60.88,75,631,156
1623833466,25.59,60.75,75,629,151
1623833476,25.53,60.69,75,631,132
1623833486,25.59,60.75,75,631,139
1623833496,25.62,60.75,75,629,134
1623833506,25.59,60.62,75,629,142
1623833516,25.62,60.81,75,630,137
1623833526,25.56,60.75,75,629,142
1623833536,25.56,60.56,75,631,170
1623833546,25.56,60.56,75,630,162
1623833556,25.56,60.56,75,630,143
1623833566,25.53,60.62,75,631,161
1623833576,25.53,60.62,75,630,154
1623833586,25.5,60.62,75,629,145
1623833596,25.53,60.62,75,631,136
1623833606,25.53,60.69,75,630,168
1623833616,25.56,60.69,75,631,136
1623833626,25.53,60.62,75,630,157
1623833636,25.56,60.88,75,629,131
1623833646,25.62,60.81,75,630,128
1623833656,25.66,60.62,75,630,160
1623833666,25.62,60.5,75,630,150
1623833676,25.66,60.5,75,631,234
1623833686,29.25,59.38,75,643,132
1623833696,36.69,51.06,75,647,255
1623833706,39.41,41.88,75,655,250
1623833716,42.25,35.62,75,660,208
1623833726,41.16,32.44,75,655,151
1623833736,39.78,32.31,75,650,151
1623833746,38.12,33.25,75,647,170
1623833756,37.06,35,75,644,221
1623833766,37,35.94,75,645,162
1623833776,35.94,36.94,75,643,180
1623833786,38.28,36.88,75,647,198
1623833796,38.84,35.25,75,646,193
1623833806,40,33.81,75,651,156
1623833816,38.62,33.5,75,646,234
1623833826,37,34.75,75,646,229
1623833836,36.59,36.19,75,642,198
1623833846,36.66,37.06,75,643,199
1623833856,36.62,37.06,75,643,93
1623833866,37.5,37,75,649,197
1623833876,38.94,35.75,75,653,233
1623833886,39.31,34.44,75,652,304
1623833896,39.94,33.19,75,651,324
1623833906,38.66,33.19,75,648,358
1623833916,39.97,33.44,75,655,178
1623833926,40.47,32,75,654,210
1623833936,43.06,29.62,75,659,194
1623833946,42.53,28.62,75,651,184
1623833956,40.59,29.31,75,648,284
1623833966,39.44,30.75,75,646,253
1623833976,38.06,32.56,75,644,89
1623833986,40.06,32.75,75,645,189
1623833996,43.25,29.88,75,650,185
1623834006,47.75,25,75,656,168
1623834016,49.56,21.56,75,658,179
1623834026,47.31,21.19,75,655,152
1623834036,47.84,21.12,75,656,260
1623834046,48.94,20.69,75,660,164
1623834056,47.5,20.88,75,661,170
1623834066,46.94,21.44,75,660,184
1623834076,46.69,22.12,75,659,219
1623834086,48.03,21.5,75,659,215
1623834096,46.72,21.44,75,656,140
1623834106,45.56,22.38,75,655,141
1623834116,44.06,23.69,75,652,145
1623834126,42.72,25.31,75,652,144
1623834136,41.5,26.88,75,649,143
1623834146,40.41,28.44,75,648,152
1623834156,39.38,30,75,647,155
1623834166,38.44,31.31,75,648,149
1623834176,37.56,32.81,75,645,150
1623834186,36.69,34.19,75,644,145
1623834196,35.88,35.56,75,643,137
1623834206,35.19,36.81,75,642,145
1623834216,34.62,38,75,643,186
1623834226,34.12,39.12,75,640,146
1623834236,33.69,40.12,75,640,135
1623834246,33.28,40.88,75,640,146
1623834256,32.75,41.75,75,639,150
1623834266,32.41,42.5,75,639,143
1623834276,32.09,43.31,75,639,171
1623834286,31.91,43.94,75,638,158
1623834296,31.62,44.56,75,638,163
1623834306,31.16,45.25,75,639,178
1623834316,30.84,46,75,637,170
1623834326,30.59,46.62,75,636,182
1623834336,30.38,47.19,75,638,160
1623834346,30.12,47.75,75,636,161
1623834356,29.88,48.5,75,635,169
1623834366,29.72,49.69,75,636,175
1623834376,29.62,50.12,75,636,168
1623834386,29.5,50.44,75,635,184
1623834396,29.28,50.5,75,635,171
1623834406,29.16,50.75,75,635,141
1623834416,29.12,50.88,75,635,143
1623834426,29,51.12,75,634,162
1623834436,28.91,51.44,75,634,127
1623834446,28.91,51.69,75,636,155
1623834456,28.75,51.62,75,634,124
1623834466,28.59,51.94,75,634,145
1623834476,28.53,52.25,75,636,176
1623834486,28.44,52.38,75,634,153
1623834496,28.31,52.62,75,634,158
1623834506,28.31,52.81,75,635,147
1623834516,28.25,53.06,75,633,141
1623834526,28.22,53.19,75,633,151
1623834536,28.25,53.38,75,633,138
1623834546,28.25,53.38,75,633,109
1623834556,28.16,53.44,75,633,153
1623834566,28.09,53.5,75,634,96
1623834576,28,53.56,75,634,146
1623834586,27.94,53.75,75,632,140
1623834596,27.88,54.12,75,632,158
1623834606,27.91,54.12,75,632,163
1623834616,27.94,54.31,75,633,128
1623834626,27.94,54.44,75,633,224
1623834636,27.84,54.5,75,635,145
1623834646,27.75,54.62,75,633,162
1623834656,27.75,54.81,75,632,132
1623834666,27.78,55.12,75,632,146
1623834676,27.81,55.88,75,634,168
1623834686,27.94,57.44,75,632,137
1623834696,28,58.69,75,634,160
1623834706,28.16,59.75,75,632,136
1623834716,28.22,61.31,75,634,144
1623834726,28.19,61.88,75,632,145
1623834736,28.28,62.25,75,634,163
1623834746,28.34,62.81,75,634,174
1623834756,28.22,60.94,75,632,148
1623834766,28.09,57.94,75,632,164
1623834776,27.97,56.31,75,631,138
1623834786,27.88,55.69,75,632,129
1623834796,27.78,55.5,75,631,155
1623834806,27.69,55.38,75,632,157
1623834816,27.59,55.56,75,633,146
1623834826,27.5,55.69,75,632,138
1623834836,27.47,55.69,75,632,135
1623834846,27.5,55.81,75,634,159
1623834856,27.44,55.94,75,631,156
1623834866,27.34,56.06,75,633,185
1623834876,27.38,56.25,75,631,136
1623834886,27.28,56.75,75,631,126
1623834896,27.31,56.69,75,631,145
1623834906,27.31,58.56,75,631,120
1623834916,27.34,59.75,75,634,162
1623834926,27.28,58.44,75,632,144
1623834936,27.19,57.44,75,631,167
1623834946,27.09,57.06,75,632,146
1623834956,27.06,56.94,75,633,136
1623834966,27,56.88,75,630,176
1623834976,26.91,56.94,75,631,151
1623834986,26.91,57.06,75,633,126
1623834996,26.84,57.25,75,631,151
1623835006,26.81,57.31,75,631,139
1623835016,26.81,57.38,75,631,170
1623835026,26.78,57.38,75,630,148
1623835036,26.75,57.5,75,630,174
1623835046,26.72,57.56,75,630,145
1623835056,26.69,57.75,75,632,155
1623835066,26.62,57.75,75,630,157
1623835076,26.62,57.88,75,632,148
1623835086,26.59,58.69,75,632,151
1623835096,26.56,58.5,75,630,155
1623835106,26.53,58.19,75,632,140
1623835116,26.5,58.12,75,630,154
1623835126,26.44,58.25,75,632,183
1623835136,26.41,58.25,75,630,197
1623835146,26.38,58.38,75,631,160
1623835156,26.34,58.38,75,631,190
1623835166,26.34,58.62,75,630,146
1623835176,26.31,58.5,75,630,156
1623835186,26.25,58.62,75,632,139
1623835196,26.22,58.81,75,630,143
1623835206,26.25,58.88,75,631,159
1623835216,26.16,59,75,630,151
1623835226,26.16,59,75,630,159
1623835236,26.16,59,75,630,158
1623835246,26.09,59.06,75,630,158
1623835256,26.09,59.12,75,631,161
1623835266,26.03,59.25,75,632,127
1623835276,26.03,59.25,75,631,151
1623835286,26.03,59.31,75,630,130
1623835296,26,59.5,75,632,237
1623835306,25.97,59.56,75,630,136
1623835316,25.97,59.56,75,630,171
1623835326,25.94,59.62,75,630,172
1623835336,25.97,59.56,75,632,156
1623835346,25.94,59.62,75,632,151
1623835356,25.88,59.69,75,630,149
1623835366,25.84,59.81,75,630,190
1623835376,25.84,59.88,75,630,152
1623835386,25.91,61.31,75,630,160
1623835396,25.91,61.06,75,630,148
1623835406,25.91,60.38,75,630,150
1623835416,26,60.06,75,630,139
1623835426,26,59.81,75,632,156
1623835436,26.03,59.69,75,630,156
1623835446,26,59.62,75,631,146
1623835456,26.06,59.69,75,630,162
1623835466,26.09,60.31,75,630,142
1623835476,26.19,61.25,75,632,197
1623835486,26.22,62.5,75,631,134
1623835496,26.22,63.38,75,631,127
1623835506,26.25,66.31,75,633,131
1623835516,33.72,60.88,75,634,225
1623835526,53.69,37.5,75,647,202
1623835536,65.31,13.06,75,659,262
1623835546,68.91,5.62,75,667,254
1623835556,68.72,3.62,75,670,245
1623835566,72.28,1.94,75,668,278
1623835576,69.5,2.44,75,665,236
1623835586,67.16,3.75,75,662,213
1623835596,67.12,3.62,75,663,283
1623835606,67.31,3.56,75,662,238
1623835616,62.16,5.44,75,661,239
1623835626,70.12,3.44,75,666,218
1623835636,68.59,2.94,75,661,201
1623835646,69.59,2.12,75,660,263
1623835656,63.16,4.12,75,658,191
1623835666,55.69,8.56,75,656,200
1623835676,57.53,10.44,75,655,283
1623835686,62.31,8,75,664,278
1623835696,65.06,5.38,75,675,279
1623835706,59.5,6.81,75,668,299
1623835716,55.06,10.06,75,661,122
1623835726,51.59,13.12,75,656,230
1623835736,48.28,16.06,75,652,226
1623835746,46.34,19.06,75,650,208
1623835756,46.84,20,75,652,313
1623835766,49.62,18.56,75,655,228
1623835776,53.03,15.88,75,658,217
1623835786,55.34,12.69,75,656,253
1623835796,55.41,11.75,75,656,206
1623835806,56.31,11.12,75,657,209
1623835816,53.47,12,75,654,274
1623835826,49.44,14.81,75,650,250
1623835836,46.09,18.31,75,648,170
1623835846,44,21.25,75,649,169
1623835856,44.44,22.75,75,647,264
1623835866,46.66,21.69,75,648,199
1623835876,47.47,20.19,75,649,211
1623835886,45.91,20.5,75,646,289
1623835896,44.44,29.06,75,648,190
1623835906,41.84,44.25,75,650,179
1623835916,40.12,51,75,652,316
1623835926,39.97,50.06,75,653,186
1623835936,39.28,51.69,75,651,164
1623835946,40.22,50.19,75,653,129
1623835956,40.12,50,75,654,113
1623835966,40,50.38,75,655,235
1623835976,42.25,49.5,75,657,276
1623835986,46.12,40.38,75,655,137
1623835996,45.72,38.44,75,651,167
1623836006,45.09,37.19,75,647,202
1623836016,44.84,35.19,75,645,206
1623836026,45.66,33.94,75,646,275
1623836036,46.66,31.94,75,645,253
1623836046,46.84,32.31,75,646,155
1623836056,45.84,38.62,75,644,143
1623836066,44.75,38.06,75,643,129
1623836076,43.22,29.44,75,642,176
1623836086,41.88,27.81,75,642,94
1623836096,40.44,28.25,75,643,153
1623836106,39.28,29.5,75,642,133
1623836116,38.28,31.31,75,640,168
1623836126,37.5,32.81,75,640,147
1623836136,36.78,33.81,75,639,164
1623836146,36.06,34.81,75,640,162
1623836156,35.47,35.88,75,639,176
1623836166,35.09,37,75,639,123
1623836176,34.56,37.94,75,639,164
1623836186,34.22,38.81,75,638,141
1623836196,39.34,37.81,75,644,176
1623836206,50.38,26.06,75,659,129
1623836216,55.69,16.25,75,667,166
1623836226,57.72,12,75,670,210
1623836236,58.56,10.5,75,671,218
1623836246,58.88,9.69,75,672,237
1623836256,58.84,9.44,75,674,254
1623836266,58.66,9.5,75,672,222
1623836276,58.53,9.56,75,673,145
1623836286,58.47,9.44,75,674,258
1623836296,58.34,9.56,75,671,265
1623836306,58.25,9.56,75,671,227
1623836316,58.06,9.56,75,671,212
1623836326,57.5,9.81,75,672,190
1623836336,57.78,9.88,75,670,234
1623836346,58.19,9.69,75,671,257
1623836356,58.31,9.62,75,672,173
1623836366,57.94,9.44,75,671,145
1623836376,56.53,10.25,75,667,266
1623836386,55.62,11.06,75,666,149
1623836396,54.94,11.69,75,667,245
1623836406,54.31,12.31,75,666,231
1623836416,54.06,12.62,75,662,249
1623836426,53.88,12.88,75,663,178
1623836436,53.81,12.94,75,664,254
1623836446,53.97,12.94,75,663,205
1623836456,53.75,12.88,75,662,202
1623836466,53.75,12.94,75,662,199
1623836476,53.88,12.94,75,663,217
1623836486,53.84,12.81,75,663,220
1623836496,53.84,12.88,75,662,222
1623836506,53.75,12.94,75,662,176
1623836516,53.53,13.06,75,664,169
1623836526,53.38,13.19,75,662,186
1623836536,53.5,13.19,75,664,115
1623836546,53.62,13.19,75,664,238
1623836556,53.62,13.12,75,663,220
1623836566,53.56,13.12,75,662,219
1623836576,53.53,13.12,75,662,224
1623836586,52.31,13.44,75,661,247
1623836596,49.03,15.69,75,656,171
1623836606,47.16,17.94,75,654,196
1623836616,45.78,19.69,75,654,186
1623836626,44.91,21.06,75,651,186
1623836636,44.47,21.94,75,650,204
1623836646,44.25,22.62,75,651,182
1623836656,44.09,22.88,75,649,181
1623836666,44,23.19,75,651,214
1623836676,43.75,23.38,75,650,204
1623836686,43.75,23.56,75,648,176
1623836696,43.84,23.56,75,648,145
1623836706,43.78,23.56,75,648,238
1623836716,43.69,23.62,75,649,235
1623836726,43.72,23.62,75,648,219
1623836736,43.75,23.69,75,648,342
1623836746,43.78,23.62,75,648,231
1623836756,43.75,23.69,75,648,200
1623836766,43.66,23.81,75,648,257
1623836776,43.66,23.81,75,648,204
1623836786,43.66,23.75,75,648,158
1623836796,43.75,23.81,75,650,199
1623836806,43.81,23.75,75,648,284
1623836816,43.81,23.62,75,648,210
1623836826,43.75,23.69,75,648,236
1623836836,43.91,23.69,75,649,280
1623836846,44.03,23.56,75,649,173
1623836856,43.91,23.44,75,649,283
1623836866,43.84,23.62,75,650,130
1623836876,43.84,23.69,75,648,175
1623836886,43.72,23.75,75,649,186
1623836896,43.66,23.81,75,648,172
1623836906,43.62,23.88,75,648,236
1623836916,43.56,23.88,75,648,146
1623836926,43.53,24,75,648,265
1623836936,43.62,23.94,75,648,327
1623836946,43.56,23.94,75,648,343
1623836956,43.62,23.88,75,648,226
1623836966,43.59,23.94,75,650,276
1623836976,43.62,23.94,75,650,154
1623836986,43.66,23.94,75,650,189
1623836996,43.72,23.81,75,648,218
1623837006,43.81,23.69,75,650,314
1623837016,43.72,23.75,75,650,233
1623837026,43.72,23.81,75,648,162
1623837036,43.66,23.81,75,648,173
1623837046,43.81,23.75,75,650,225
1623837056,43.75,23.75,75,648,202
1623837066,43.66,23.88,75,648,212
1623837076,43.72,23.81,75,649,129
1623837086,43.66,23.81,75,648,253
1623837096,43.62,23.88,75,649,179
1623837106,43.72,23.88,75,648,227
1623837116,43.69,23.81,75,650,170
1623837126,43.78,23.81,75,648,223
1623837136,43.84,23.69,75,648,135
1623837146,43.91,23.69,75,648,179
1623837156,43.84,23.62,75,648,236
1623837166,43.88,23.69,75,648,187
1623837176,43.94,23.62,75,650,242
1623837186,43.81,23.62,75,650,240
1623837196,43.75,23.69,75,648,292
1623837206,43.75,23.69,75,650,193
1623837216,43.62,23.81,75,648,201
1623837226,43.62,23.94,75,647,264
1623837236,43.56,23.94,75,650,294
1623837246,43.59,23.94,75,648,290
1623837256,43.47,24.06,75,648,186
1623837266,43.56,24.06,75,648,220
1623837276,43.5,24.06,75,648,259
1623837286,43.5,24.06,75,648,279
1623837296,43.62,24,75,649,159
1623837306,43.66,23.94,75,650,246
1623837316,43.56,23.88,75,650,300
1623837326,43.5,24,75,648,135
1623837336,43.53,24.06,75,648,179
1623837346,43.62,24,75,648,188
1623837356,43.66,23.94,75,648,217
1623837366,43.69,23.88,75,648,223
1623837376,43.69,23.81,75,648,256
1623837386,43.69,23.88,75,648,181
1623837396,43.69,23.81,75,648,151
1623837406,43.72,23.81,75,648,156
1623837416,43.72,23.75,75,648,185
1623837426,43.66,23.81,75,648,202
1623837436,43.66,23.94,75,649,220
1623837446,43.72,23.88,75,648,239
1623837456,43.59,23.88,75,648,257
1623837466,43.66,23.81,75,650,242
1623837476,43.72,23.88,75,650,245
1623837486,43.72,23.81,75,650,212
1623837496,43.62,23.81,75,648,142
1623837506,43.59,23.88,75,649,156
1623837516,43.53,23.88,75,648,244
1623837526,43.56,23.94,75,650,251
1623837536,43.5,23.94,75,650,130
1623837546,43.47,24,75,648,351
1623837556,43.56,24.06,75,648,133
1623837566,43.56,23.94,75,648,223
1623837576,43.69,23.88,75,648,143
1623837586,43.59,23.88,75,650,237
1623837596,43.53,23.88,75,648,228
1623837606,43.72,23.88,75,648,162
1623837616,43.66,23.81,75,649,196
1623837626,43.69,23.88,75,648,232
1623837636,43.69,23.81,75,648,222
1623837646,43.72,23.75,75,648,216
1623837656,43.72,23.81,75,648,233
1623837666,43.66,23.75,75,648,191
1623837676,43.72,23.88,75,650,239
1623837686,43.69,23.81,75,648,146
1623837696,43.69,23.81,75,648,178
1623837706,43.59,23.94,75,648,161
1623837716,43.66,23.88,75,648,253
1623837726,43.75,23.88,75,648,221
1623837736,43.72,23.75,75,648,268
1623837746,43.75,23.75,75,648,190
1623837756,43.78,23.75,75,648,262
1623837766,43.66,23.75,75,650,250
1623837776,43.59,23.81,75,648,229
1623837786,43.59,23.88,75,648,117
1623837796,43.53,23.88,75,650,311
1623837806,43.53,23.94,75,649,190
1623837816,43.5,24,75,648,284
1623837826,43.41,24.06,75,647,114
1623837836,43.41,24.12,75,648,248
1623837846,43.47,24.06,75,649,302
1623837856,43.41,24.06,75,647,170
1623837866,43.47,24.06,75,648,147
1623837876,43.47,24.06,75,648,174
1623837886,43.53,24,75,648,317
1623837896,43.62,23.94,75,648,362
1623837906,43.56,23.94,75,648,262
1623837916,43.59,23.88,75,647,222
1623837926,43.59,24,75,648,240
1623837936,43.41,24.06,75,649,263
1623837946,43.44,24.06,75,647,257
1623837956,43.59,24,75,649,249
1623837966,43.56,23.94,75,648,160
1623837976,43.56,23.94,75,648,133
1623837986,43.59,23.94,75,648,267
1623837996,43.53,23.94,75,649,153
1623838006,43.44,24.06,75,648,320
1623838016,43.41,24.19,75,647,273
1623838026,43.38,24.19,75,648,177
1623838036,43.47,24,75,648,180
1623838046,43.53,23.94,75,650,209
1623838056,43.5,24,75,648,228
1623838066,43.47,24.06,75,649,196
1623838076,43.56,24.06,75,648,226
1623838086,43.62,24,75,648,232
1623838096,43.56,23.94,75,650,135
1623838106,43.66,23.88,75,648,177
1623838116,43.62,23.88,75,648,202
1623838126,43.56,23.94,75,649,193
1623838136,43.66,23.88,75,650,230
1623838146,43.53,23.88,75,648,191
1623838156,43.62,23.88,75,648,231
1623838166,43.66,23.81,75,648,263
1623838176,43.69,23.75,75,648,189
1623838186,43.72,23.75,75,648,171
1623838196,43.78,23.75,75,648,116
1623838206,43.72,23.75,75,650,218
1623838216,43.62,23.81,75,650,235
1623838226,43.66,23.75,75,650,228
1623838236,43.75,23.81,75,648,199
1623838246,43.75,23.75,75,648,216
1623838256,43.78,23.69,75,649,212
1623838266,43.84,23.75,75,648,191
1623838276,43.69,23.62,75,648,220
1623838286,43.66,23.75,75,650,177
1623838296,43.62,23.81,75,648,199
1623838306,43.56,23.88,75,648,215
1623838316,43.56,23.88,75,649,204
1623838326,43.5,23.81,75,648,253
1623838336,43.59,23.88,75,648,151
1623838346,43.66,23.81,75,650,214
1623838356,43.56,23.81,75,648,162
1623838366,43.5,23.88,75,648,151
1623838376,43.53,23.94,75,648,279
1623838386,43.53,24,75,648,219
1623838396,43.53,23.94,75,648,187
1623838406,43.5,24,75,650,212
1623838416,43.56,23.88,75,648,203
1623838426,43.62,23.81,75,650,149
1623838436,43.62,23.81,75,648,266
1623838446,43.53,23.88,75,648,232
1623838456,43.44,23.94,75,648,208
1623838466,43.53,23.94,75,650,272
1623838476,43.59,23.88,75,648,243
1623838486,43.56,23.94,75,648,216
1623838496,43.66,23.81,75,649,274
1623838506,43.59,23.81,75,650,127
1623838516,43.56,23.88,75,648,165
1623838526,43.56,23.88,75,648,223
1623838536,43.69,23.88,75,649,110
1623838546,43.72,23.75,75,648,137
1623838556,43.62,23.81,75,650,140
1623838566,43.5,23.81,75,650,239
1623838576,43.47,23.94,75,648,220
1623838586,43.41,24,75,648,247
1623838596,43.44,23.94,75,648,261
1623838606,43.56,23.88,75,648,128
1623838616,43.59,23.81,75,648,300
1623838626,43.56,23.88,75,648,260
1623838636,43.56,23.88,75,648,239
1623838646,43.53,23.88,75,649,146
1623838656,43.53,23.94,75,650,166
1623838666,43.5,24,75,648,254
1623838676,43.34,24,75,648,190
1623838686,43.5,24.12,75,649,204
1623838696,43.53,23.94,75,648,281
1623838706,43.53,23.94,75,648,187
1623838716,43.59,23.88,75,648,188
1623838726,43.59,23.88,75,649,302
1623838736,43.66,23.81,75,648,222
1623838746,43.59,23.88,75,648,163
1623838756,43.56,23.81,75,648,248
1623838766,43.72,23.75,75,648,119
1623838776,43.59,23.75,75,648,144
1623838786,43.62,23.75,75,649,241
1623838796,43.66,23.75,75,648,168
1623838806,43.59,23.81,75,648,103
1623838816,43.59,23.75,75,650,149
1623838826,43.47,23.88,75,648,128
1623838836,43.59,23.88,75,648,170
1623838846,43.75,23.81,75,648,309
1623838856,43.72,23.69,75,648,155
1623838866,43.84,23.69,75,650,209
1623838876,43.81,23.5,75,648,205
1623838886,43.75,23.56,75,648,194
1623838896,43.81,23.56,75,648,172
1623838906,43.84,23.5,75,648,152
1623838916,43.91,23.44,75,650,121
1623838926,44,23.44,75,649,154
1623838936,43.94,23.38,75,648,137
1623838946,43.78,23.44,75,649,162
1623838956,43.81,23.5,75,648,226
1623838966,43.69,23.56,75,649,264
1623838976,43.62,23.69,75,648,335
1623838986,43.59,23.75,75,648,108
1623838996,43.59,23.81,75,649,278
1623839006,43.53,23.75,75,650,204
1623839016,43.66,23.81,75,648,213
1623839026,43.59,23.75,75,650,199
1623839036,43.69,23.69,75,648,184
1623839046,43.69,23.69,75,650,305
1623839056,43.72,23.62,75,648,334
1623839066,43.53,23.69,75,650,172
1623839076,43.53,23.75,75,648,310
1623839086,43.56,23.75,75,648,158
1623839096,43.53,23.75,75,650,268
1623839106,43.66,23.75,75,648,344
1623839116,43.66,23.75,75,648,168
1623839126,43.69,23.62,75,648,168
1623839136,43.62,23.75,75,648,216
1623839146,43.56,23.75,75,648,268
1623839156,43.47,23.81,75,648,136
1623839166,43.44,23.94,75,648,261
1623839176,43.38,24,75,648,273
1623839186,43.56,23.94,75,650,314
1623839196,43.56,23.88,75,648,241
1623839206,43.69,23.69,75,648,196
1623839216,43.56,23.75,75,648,166
1623839226,43.53,23.81,75,648,254
1623839236,43.5,23.81,75,648,132
1623839246,43.59,23.81,75,648,144
1623839256,43.56,23.81,75,648,198
1623839266,43.69,23.75,75,650,226
1623839276,43.56,23.62,75,648,219
1623839286,43.53,23.75,75,649,141
1623839296,43.44,23.81,75,648,258
1623839306,43.47,23.88,75,648,150
1623839316,43.38,23.94,75,648,143
1623839326,43.59,23.88,75,648,178
1623839336,43.59,23.75,75,650,225
1623839346,43.56,23.81,75,650,208
1623839356,43.47,23.88,75,648,229
1623839366,43.53,23.88,75,647,252
1623839376,43.5,23.81,75,648,214
1623839386,43.5,23.88,75,648,182
1623839396,43.56,23.88,75,648,323
1623839406,43.53,23.81,75,650,166
1623839416,43.5,23.88,75,648,196
1623839426,43.5,23.94,75,650,261
1623839436,43.56,23.88,75,648,283
1623839446,43.59,23.88,75,649,173
1623839456,43.53,23.81,75,648,258
1623839466,43.47,23.94,75,648,163
1623839476,43.41,24,75,648,209
1623839486,43.34,24,75,648,177
1623839496,43.28,24.06,75,647,257
1623839506,43.44,24.06,75,648,181
1623839516,43.44,24,75,650,178
1623839526,43.31,24.06,75,649,191
1623839536,43.28,24.06,75,649,181
1623839546,43.38,24.12,75,647,251
1623839556,43.47,24,75,648,204
1623839566,43.41,23.94,75,649,261
1623839576,43.47,24,75,648,163
1623839586,43.41,23.94,75,649,299
1623839596,43.41,23.94,75,648,262
1623839606,43.44,24,75,648,191
1623839616,43.5,23.94,75,648,152
1623839626,43.5,23.94,75,648,173
1623839636,43.53,23.94,75,648,227
1623839646,43.53,23.88,75,648,240
1623839656,43.53,23.88,75,648,192
1623839666,43.44,23.75,75,648,170
1623839676,43.5,23.94,75,648,212
1623839686,43.44,23.88,75,648,204
1623839696,43.5,23.94,75,648,214
1623839706,43.47,23.88,75,647,252
1623839716,43.38,23.88,75,648,226
1623839726,43.56,23.88,75,648,254
1623839736,43.53,23.88,75,649,168
1623839746,43.56,23.81,75,648,196
1623839756,43.56,23.81,75,648,175
1623839766,43.56,23.88,75,649,239
1623839776,43.66,23.88,75,648,139
1623839786,43.56,23.75,75,650,204
1623839796,43.53,23.81,75,648,302
1623839806,43.47,23.88,75,648,130
1623839816,43.47,23.88,75,648,206
1623839826,43.41,23.94,75,648,322
1623839836,42.94,24.12,75,647,136
1623839846,41.81,24.94,75,646,150
1623839856,40.75,26.19,75,644,148
1623839866,39.97,27.44,75,643,155
1623839876,39.12,28.5,75,643,171
1623839886,38.31,29.81,75,643,218
1623839896,37.62,31.06,75,642,161
1623839906,36.97,32.12,75,640,130
1623839916,36.44,33.06,75,639,145
1623839926,35.97,34.06,75,639,163
1623839936,35.44,34.94,75,640,127
1623839946,35.09,35.75,75,639,173
1623839956,34.66,36.38,75,639,178
1623839966,34.06,37.5,75,639,143
1623839976,33.69,38.25,75,638,161
1623839986,33.38,38.94,75,638,157
1623839996,33.25,39.5,75,639,169
1623840006,33.09,39.81,75,638,139
1623840016,32.91,40.25,75,639,160
1623840026,32.62,40.69,75,637,146
1623840036,32.34,41.12,75,637,139
1623840046,32.19,41.56,75,637,146
1623840056,32.09,42,75,636,183
1623840066,32,42.25,75,638,154
1623840076,31.78,42.5,75,638,155
1623840086,31.69,42.88,75,636,164
1623840096,31.53,43.19,75,638,138
1623840106,31.53,43.44,75,637,140
1623840116,31.44,43.56,75,636,181
1623840126,31.22,43.75,75,638,147
1623840136,31.12,44.12,75,638,143
1623840146,31,44.5,75,635,146
1623840156,30.88,44.75,75,635,144
1623840166,30.78,45,75,636,159
1623840176,30.66,45.25,75,638,149
1623840186,30.56,45.5,75,635,165
1623840196,30.53,45.56,75,635,161
1623840206,30.56,45.81,75,636,137
1623840216,30.56,45.75,75,637,145
1623840226,30.44,45.94,75,634,148
1623840236,30.38,46.06,75,635,158
1623840246,30.34,46.19,75,636,168
1623840256,30.38,46.12,75,635,166
1623840266,30.38,46.25,75,634,143
1623840276,30.25,46.38,75,635,127
1623840286,30.22,46.69,75,635,147
1623840296,30.19,46.62,75,635,184
1623840306,30.19,46.75,75,634,155
1623840316,30.12,46.75,75,634,133
1623840326,30.03,46.88,75,636,121
